ecli,indegree,outdegree,page_rank,hub_score,initial_hub_score,hub_rank,authority,betweenness,info_map
ECLI:EU:T:2011:246,7,4,4.090770776312839e-5,2.0963113888944667e-7,2.4352936449254984e-16,2.5303506675527766e-4,3.6519145695235327e-8,2633.1651137894023,14
ECLI:EU:T:2011:247,1,5,3.253648352483247e-5,1.988901178882976e-6,6.630992805993288e-17,3.9780799327934275e-5,1.0666122934581687e-8,50.16989207943085,3
ECLI:EU:T:2011:251,15,47,3.7806692183299566e-5,3.5105916930924306e-5,0,4.98704103287564e-4,1.2174971954608032e-5,9606.03896811263,31
ECLI:EU:T:2011:252,31,10,5.0367118838734e-5,1.6206290943196216e-6,0,0.0010180846270946117,2.5973591724355376e-6,2480.91865980241,10
ECLI:EU:T:2011:253,9,12,4.126734083445044e-5,1.7255398733006683e-7,0,3.211734402530376e-4,1.701797236096298e-8,2924.0649639908934,12
ECLI:EU:T:2011:257,6,23,4.098338418927548e-5,1.538145877671333e-5,0,1.8953592981643279e-4,1.0250029260247585e-7,15997.825373141523,2
ECLI:EU:T:2011:260,10,9,5.900711236070593e-5,0.0019609667576431108,0,3.5055056072168977e-4,4.477904691195326e-5,14170.241335809736,28
ECLI:EU:T:2011:268,0,1,3.158932163607213e-5,8.563600540944525e-18,NA,0,2.948429284573913e-17,0,271
ECLI:EU:T:2011:269,37,4,7.783137648067744e-5,6.679854651795913e-8,0,0.0014645880390058807,5.885811722773954e-7,261.9954671433168,4
ECLI:EU:T:2011:273,3,5,3.307906863554607e-5,4.939572158004695e-7,3.794263722682093e-17,1.0012462036263675e-4,4.6321561821685094e-8,164.75502771019364,1
ECLI:EU:T:2011:275,6,7,3.336188510073832e-5,4.563007679813746e-6,0,1.9516223926658154e-4,1.1346232809644462e-6,1308.847513947067,2
ECLI:EU:T:2011:276,21,40,3.696144003857599e-5,5.857783990578404e-5,0,6.751304105488034e-4,1.017857619404302e-5,986.8302791965857,3
ECLI:EU:T:2011:277,7,32,3.446352028420727e-5,5.680752462498896e-5,0,2.3047169075217098e-4,1.147491874097683e-6,812.0709132509636,2
ECLI:EU:T:2011:278,4,32,3.2884765726103976e-5,9.318362252189262e-5,0,1.3022768717035636e-4,1.5324471272490352e-6,897.8137255579443,2
ECLI:EU:T:2011:279,0,13,3.158932163607213e-5,6.029004958102936e-6,0,0,3.8312796472034457e-16,0,2
ECLI:EU:T:2011:280,0,45,3.158932163607213e-5,6.0522785064506385e-5,0,0,1.3337866061526015e-15,0,1
ECLI:EU:T:2011:281,1,10,3.208290478663575e-5,4.969935042053245e-6,0,3.158932163607213e-5,5.265737313057313e-8,270.7422310414323,2
ECLI:EU:T:2011:282,21,15,3.480443323924789e-5,6.915893044283002e-6,0,6.722773370819296e-4,1.266405478298057e-5,1961.2627410210343,2
ECLI:EU:T:2011:283,8,38,3.250373953970006e-5,6.087850267493332e-5,0,2.581040379061976e-4,1.1854172859025644e-5,310.65165553813836,31
ECLI:EU:T:2011:284,28,45,3.976053080097176e-5,6.228564959967913e-5,0,9.08415308549951e-4,7.51676485213472e-6,11026.640090841589,2
ECLI:EU:T:2011:285,0,24,3.158932163607213e-5,7.116400542039979e-6,0,0,7.089657664918526e-16,0,2
ECLI:EU:T:2011:286,12,31,3.7194954113542286e-5,5.127640730110449e-5,0,4.0297740657746977e-4,6.740932646649245e-6,3178.554502885848,2
ECLI:EU:T:2011:287,11,37,3.857110095502669e-5,1.0213502747228968e-5,0,3.678865757319439e-4,2.3738765183792575e-5,5891.304941160492,3
ECLI:EU:T:2011:288,0,4,3.158932163607213e-5,1.254197875207381e-6,0,0,1.1793717138295653e-16,0,1
ECLI:EU:T:2011:289,22,10,3.812938315257013e-5,2.3047837010846775e-6,0,7.268629528888489e-4,6.340283047355958e-6,5913.958837543354,3
ECLI:EU:T:2011:291,0,17,3.158932163607213e-5,8.37440231644403e-7,NA,0,5.021840845983956e-16,0,2
ECLI:EU:T:2011:296,0,17,3.158932163607213e-5,8.026798569535886e-6,NA,0,5.021840845983956e-16,0,2
ECLI:EU:T:2011:298,6,7,3.6672266882252514e-5,4.2940934046755776e-7,3.1357486509446505e-19,2.0563200923990948e-4,6.409432368962318e-8,166.46813925405263,15
ECLI:EU:T:2011:299,0,4,3.158932163607213e-5,2.348752975000834e-6,NA,0,1.1793717138295653e-16,0,1
ECLI:EU:T:2011:307,7,8,3.8356844000343725e-5,2.0216743792988273e-6,0,2.2451427078037548e-4,5.254305540487923e-8,424.3134703221836,1
ECLI:EU:T:2011:308,1,13,3.232556008298175e-5,2.200394349794811e-6,0,3.386696855784223e-5,1.1720835939990882e-8,34.78764219355451,4
ECLI:EU:T:2011:309,0,13,3.158932163607213e-5,2.200394349783751e-6,0,0,3.8312796472034457e-16,0,14
ECLI:EU:T:2011:310,0,13,3.158932163607213e-5,2.200394349783751e-6,0,0,3.8312796472034457e-16,0,4
ECLI:EU:T:2011:311,0,13,3.158932163607213e-5,2.200394349783751e-6,0,0,3.8312796472034457e-16,0,14
ECLI:EU:T:2011:312,0,13,3.158932163607213e-5,2.200394349783751e-6,0,0,3.8312796472034457e-16,0,1
ECLI:EU:T:2011:313,0,13,3.158932163607213e-5,2.200394349783751e-6,0,0,3.8312796472034457e-16,0,1
ECLI:EU:T:2011:314,0,13,3.158932163607213e-5,2.200394349783751e-6,0,0,3.8312796472034457e-16,0,1
ECLI:EU:T:2011:315,0,13,3.158932163607213e-5,2.200394349783751e-6,0,0,3.8312796472034457e-16,0,14
ECLI:EU:T:2011:316,5,13,3.532844962329716e-5,2.2003943498286043e-6,0,2.0610476625657583e-4,3.312140111934354e-8,862.1993768161575,29
ECLI:EU:T:2011:317,16,14,4.932936255789516e-5,8.412618865282549e-8,0,5.533116996348746e-4,4.3215400875562164e-8,14235.828733657152,12
ECLI:EU:T:2011:318,4,15,3.567689550370149e-5,3.7795263308234356e-7,8.667095086271117e-18,1.568325487527451e-4,2.545239345858566e-8,5430.7787624566545,1
ECLI:EU:T:2011:319,0,11,3.158932163607213e-5,6.961234115416766e-6,NA,0,3.2494264297543244e-16,0,2
ECLI:EU:T:2011:320,0,12,3.158932163607213e-5,7.36495367170817e-6,NA,0,3.544828832459263e-16,0,2
ECLI:EU:T:2011:325,0,1,3.158932163607213e-5,2.553643469569831e-7,NA,0,2.948429284573913e-17,0,58
ECLI:EU:T:2011:329,13,25,4.406565831611041e-5,3.281838800980492e-7,4.034372415147605e-17,4.5557913231866206e-4,6.558488993401379e-8,18219.203261538234,1
ECLI:EU:T:2011:330,4,20,3.320519444668207e-5,3.319177750063259e-7,2.0181498866610246e-16,1.4261636999112767e-4,1.4118110027869837e-8,3837.8805582103605,4
ECLI:EU:T:2011:331,4,9,3.413276367841762e-5,3.533968648334951e-8,3.227497932118084e-16,1.3215547326161502e-4,1.9367803487838176e-8,541.9181371210865,1
ECLI:EU:T:2011:336,0,4,3.158932163607213e-5,4.343515681241467e-8,NA,0,1.1793717138295653e-16,0,32
ECLI:EU:T:2011:337,9,17,3.847535039522534e-5,4.839882627684461e-6,0,2.9870640587071094e-4,5.0082177241527345e-6,8169.301590082685,1
ECLI:EU:T:2011:340,159,13,1.8452747461366367e-4,2.337578236736639e-7,0,0.005813774793513019,3.192428554893451e-6,72648.48180939184,4
ECLI:EU:T:2011:342,95,13,4.4946150106513577e-5,9.208042396473311e-5,0,0.0030453425079123185,7.241724933836321e-5,1461.774105900754,2
ECLI:EU:T:2011:343,36,23,4.462586097837552e-5,9.639026532302851e-5,0,0.0011496759505499926,1.0014179351938475e-5,1854.487265912654,2
ECLI:EU:T:2011:344,28,58,3.6872565622025564e-5,6.139856857127482e-5,0,9.056315605468196e-4,1.094154935312283e-5,3141.2892316997404,33
ECLI:EU:T:2011:345,6,20,3.419078683301381e-5,9.36036228116681e-5,0,1.9283409331856703e-4,1.8592545740990964e-6,1113.2564680049338,2
ECLI:EU:T:2011:346,8,22,3.994758597150269e-5,7.634514420249207e-7,0,2.801536748635795e-4,4.990464860960791e-8,16426.89028062824,4
ECLI:EU:T:2011:348,7,14,3.757909868833799e-5,2.316451930163609e-7,0,2.489869564586604e-4,4.87491944673044e-7,2235.28581555051,1
ECLI:EU:T:2011:353,0,2,3.158932163607213e-5,1.2208029884697555e-7,NA,0,5.896858569147827e-17,0,1
ECLI:EU:T:2011:355,9,38,3.3271224325999034e-5,1.282894524559858e-5,6.265331280824025e-17,2.9096677480465303e-4,3.235735955291765e-6,1325.0584279045263,2
ECLI:EU:T:2011:356,7,32,3.315474779896421e-5,1.2133384374529168e-5,3.7492087631696255e-17,2.278867217239512e-4,2.8029087062170424e-6,1139.5118916884057,2
ECLI:EU:T:2011:358,0,9,3.158932163607213e-5,4.634532971488162e-6,2.5008085336209222e-17,0,2.6519079333738806e-16,0,2
ECLI:EU:T:2011:359,0,9,3.158932163607213e-5,4.634532971488162e-6,1.2504042668104611e-17,0,2.6519079333738806e-16,0,2
ECLI:EU:T:2011:360,0,9,3.158932163607213e-5,4.634532971488162e-6,1.2504042668104611e-17,0,2.6519079333738806e-16,0,2
ECLI:EU:T:2011:361,3,75,3.199102019228521e-5,2.2873280065829492e-5,1.2504042668104611e-17,1.0113176368974988e-4,8.610785287363674e-6,567.6152156857181,2
ECLI:EU:T:2011:362,10,57,3.4983187687038525e-5,1.3726465913143358e-5,1.2504042668104611e-17,3.313827263271914e-4,2.4157282528718006e-6,9186.121975939837,2
ECLI:EU:T:2011:363,13,57,3.467646620430796e-5,1.3726465913177766e-5,2.5008085336209222e-17,4.219439824848898e-4,3.895542230692222e-6,5299.752978851817,2
ECLI:EU:T:2011:364,28,57,3.688199183619779e-5,1.3726465913308024e-5,3.7492087631696255e-17,9.207229418158982e-4,2.1336035089155096e-5,14966.840497510795,2
ECLI:EU:T:2011:365,4,57,3.3420978733006494e-5,1.3726465913096661e-5,1.2504042668104611e-17,1.267397315782375e-4,8.133108157623968e-7,3178.0807915644637,2
ECLI:EU:T:2011:366,5,9,3.6412925221434626e-5,1.352194989987733e-6,2.5008085336209222e-17,1.627748984562461e-4,1.395561242707107e-7,1007.8817979881127,7
ECLI:EU:T:2011:367,8,19,4.1726940142440365e-5,2.2393997172052943e-7,5.0016170672418444e-17,2.920487728937243e-4,3.519286432242841e-9,1723.011545375423,6
ECLI:EU:T:2011:368,8,17,3.9855076111760954e-5,3.64850116042003e-7,1.2504042668104611e-17,3.2916944593377193e-4,6.059534241513726e-8,3144.561057443449,14
ECLI:EU:T:2011:371,0,3,3.158932163607213e-5,7.32442428170348e-8,NA,0,8.862072081148157e-17,0,88
ECLI:EU:T:2011:373,0,3,3.158932163607213e-5,1.2863347343559393e-7,NA,0,8.862072081148157e-17,0,88
ECLI:EU:T:2011:374,0,3,3.158932163607213e-5,1.2863347343559393e-7,NA,0,8.862072081148157e-17,0,88
ECLI:EU:T:2011:375,0,4,3.158932163607213e-5,1.3695386566744757e-7,NA,0,1.1793717138295653e-16,0,88
ECLI:EU:T:2011:376,0,7,3.158932163607213e-5,2.03118049629584e-6,3.8093466756062293e-17,0,2.0611031279640031e-16,0,2
ECLI:EU:T:2011:377,10,18,3.689160489646325e-5,8.846552003056222e-6,5.714193201783826e-17,3.2462986787859836e-4,4.084774075929237e-6,2978.613285338802,2
ECLI:EU:T:2011:378,5,29,3.3091884993197444e-5,9.9885355907968e-6,1.9046733378031147e-17,1.6378888882995993e-4,1.2027931480811375e-5,2767.973911086287,2
ECLI:EU:T:2011:379,11,25,4.3325436899148176e-5,2.4896014299176957e-6,3.8093466756062293e-17,4.095699348979374e-4,7.712207240992541e-8,60077.02718581434,14
ECLI:EU:T:2011:383,16,21,4.683595195998009e-5,2.5721154385353894e-6,7.618693351212459e-17,6.091357023823415e-4,2.471839844622255e-7,14916.53263128305,29
ECLI:EU:T:2011:384,26,2,4.3046597453937595e-5,0.0019120374001794828,NA,9.182414830941921e-4,9.067102188113381e-4,17159.71140043793,28
ECLI:EU:T:2011:391,9,5,3.735758582502652e-5,2.218598753459011e-6,0,3.240057664525479e-4,1.817896794614321e-6,4495.56581071761,1
ECLI:EU:T:2011:392,25,23,5.093079243343087e-5,2.2144971450548973e-6,0,8.62669468881479e-4,2.94025590969783e-7,77730.90394328433,4
ECLI:EU:T:2011:393,13,25,4.2169237706730787e-5,2.2607541004166224e-6,0,4.5570695637764527e-4,1.6422561721317322e-7,13117.202821350662,19
ECLI:EU:T:2011:394,0,4,3.158932163607213e-5,8.78308773644069e-5,NA,0,1.1793717138295653e-16,0,6
ECLI:EU:T:2011:396,0,4,3.158932163607213e-5,5.055131300861647e-7,NA,0,1.1793717138295653e-16,0,14
ECLI:EU:T:2011:399,0,4,3.158932163607213e-5,5.872819842043536e-8,NA,0,1.1793717138295653e-16,0,3
ECLI:EU:T:2011:400,0,12,3.158932163607213e-5,1.657980617498442e-5,NA,0,3.544828832459263e-16,0,2
ECLI:EU:T:2011:413,0,8,3.158932163607213e-5,1.5414112676218977e-5,NA,0,2.3587434276591306e-16,0,2
ECLI:EU:T:2011:418,1,11,3.2460012797843546e-5,1.1974547140820748e-5,NA,3.482764647085669e-5,1.0774570147727401e-5,325.52833249400146,2
ECLI:EU:T:2011:420,0,1,3.158932163607213e-5,6.922496568340805e-11,NA,0,2.948429284573913e-17,0,248
ECLI:EU:T:2011:434,7,7,3.807466678188536e-5,2.9721494935965888e-8,5.631071356517016e-16,2.491534340798683e-4,1.1690046910232242e-8,2993.0201203747188,1
ECLI:EU:T:2011:437,2,6,3.25598301219637e-5,9.386345234000586e-8,7.710447122732909e-17,6.657702492738388e-5,9.079908467960848e-9,883.0390635773103,3
ECLI:EU:T:2011:440,8,24,3.735866391332188e-5,2.7296519380607177e-6,0,2.911256483136279e-4,8.150200612205178e-7,4337.61177084193,1
ECLI:EU:T:2011:441,10,49,3.6760734907989905e-5,5.5863183660223074e-5,0,3.485887347855322e-4,5.658422000156314e-6,4855.0051698383495,2
ECLI:EU:T:2011:443,3,13,3.3560088976598296e-5,8.76272080038553e-5,0,1.0283563209132316e-4,1.0034069908711869e-6,608.5138839301692,2
ECLI:EU:T:2011:446,9,2,4.022675376304735e-5,9.327057661433825e-8,0,4.03018072625623e-4,1.4151159905022139e-6,2.00919205696124,4
ECLI:EU:T:2011:447,23,2,7.323217542812832e-5,9.327057673599515e-8,0,0.0010594213889969148,1.890728532180199e-6,217.80979411953928,29
ECLI:EU:T:2011:448,17,11,5.087338990311042e-5,2.6234004264452973e-6,0,5.454315940365178e-4,8.14478685394394e-6,24248.43052420471,10
ECLI:EU:T:2011:449,5,10,3.533631381550706e-5,2.402797879575193e-7,0,1.6437340120287186e-4,2.679181320900242e-6,2654.603173445699,2
ECLI:EU:T:2011:450,0,2,3.158932163607213e-5,7.374529304223963e-8,0,0,5.896858569147827e-17,0,14
ECLI:EU:T:2011:451,18,18,4.55917943573655e-5,2.2424875364046186e-6,0,6.380602305081272e-4,3.087308461575824e-7,9628.346249791743,14
ECLI:EU:T:2011:452,2,5,4.038438989990557e-5,3.57055525077899e-8,0,7.827169008647349e-5,5.00894121117716e-9,394.49835373036984,103
ECLI:EU:T:2011:453,1,5,3.9486652045090164e-5,3.570555249888068e-8,0,3.158932163607213e-5,2.1393400067410082e-13,130.5,103
ECLI:EU:T:2011:454,6,15,3.676801084398665e-5,6.645974507159621e-7,0,2.057559857058464e-4,7.39325402558397e-8,5673.894659686383,4
ECLI:EU:T:2011:455,3,13,3.485155347714505e-5,2.252575936595508e-6,0,1.0738024159454482e-4,1.9541869593982197e-8,12673.834264332962,12
ECLI:EU:T:2011:456,0,13,3.158932163607213e-5,2.252575936572774e-6,0,0,3.8312796472034457e-16,0,6
ECLI:EU:T:2011:459,6,14,3.636756281902298e-5,7.366480153203793e-7,0,2.3016260354683565e-4,6.301261113869078e-8,2112.2425370777723,19
ECLI:EU:T:2011:460,0,14,3.158932163607213e-5,7.366480152681529e-7,0,0,4.1222062559280063e-16,0,4
ECLI:EU:T:2011:461,12,10,3.875271621863183e-5,1.1985638974657204e-5,0,3.896724254317869e-4,3.192880075845748e-6,642.8072849048168,33
ECLI:EU:T:2011:462,0,5,3.158932163607213e-5,6.266864762217315e-7,NA,0,1.474774116534504e-16,0,2
ECLI:EU:T:2011:464,0,2,3.158932163607213e-5,7.945779211260839e-10,NA,0,5.896858569147827e-17,0,1
ECLI:EU:T:2011:466,7,2,5.6900265596974936e-5,6.945726918344582e-8,0,2.2507391665701392e-4,7.116706887189604e-8,1530,1
ECLI:EU:T:2011:467,11,29,4.5340451330529905e-5,2.3990575341912596e-6,0,4.073285689234679e-4,7.713430447289877e-8,21885.910763444306,4
ECLI:EU:T:2011:472,5,7,4.09676870029483e-5,5.7829164785571966e-8,0,1.7083080522193082e-4,9.307273452471288e-8,3165.2085603611263,4
ECLI:EU:T:2011:476,1,4,3.181534034569474e-5,2.9819681913806192e-6,7.608118050981235e-19,3.209465676641108e-5,2.8279752071387357e-7,2.258273863731773,2
ECLI:EU:T:2011:477,18,25,5.887681956066072e-5,2.0400908723057663e-5,3.043247220392494e-18,6.210003167151564e-4,1.9732265533937294e-6,11418.364850397742,33
ECLI:EU:T:2011:478,9,7,5.190547397354734e-5,1.9211871527820043e-8,2.6030455676109697e-19,3.4692707533090375e-4,1.7897326638841976e-8,6330.081085359527,1
ECLI:EU:T:2011:479,3,1,3.4402838733518456e-5,1.403354638079806e-7,3.043247220392494e-18,9.596606417966997e-5,3.183049065722299e-8,1,1
ECLI:EU:T:2011:480,15,3,4.5984211800585844e-5,1.074522187445741e-8,2.6030455676109697e-19,5.136769161220262e-4,3.4369770791935535e-7,4206.435879588358,4
ECLI:EU:T:2011:481,0,7,3.158932163607213e-5,1.6704455543087186e-8,3.043247220392494e-18,0,2.0611031279640031e-16,0,1
ECLI:EU:T:2011:482,0,1,3.158932163607213e-5,8.25638617176266e-18,NA,0,2.948429284573913e-17,0,1
ECLI:EU:T:2011:483,6,1,4.7589158195126806e-5,5.990680199046394e-17,NA,1.9585379414364723e-4,6.12429356485573e-8,6,1
ECLI:EU:T:2011:484,28,7,8.206605425507578e-5,2.226639859479143e-4,8.38010028537354e-18,0.0010400026705984454,8.332784011502335e-5,90064.34542110993,1
ECLI:EU:T:2011:490,2,13,3.4689290179813175e-5,3.6597155107933154e-6,2.9401119525577903e-16,6.533285871122206e-5,2.173439649281755e-6,2431.8779569235394,1
ECLI:EU:T:2011:493,17,62,3.973079893307301e-5,7.781630773277669e-6,2.448667934770285e-17,5.473707149112069e-4,3.0255507301300938e-6,14406.247982755449,2
ECLI:EU:T:2011:494,26,74,5.057374814893295e-5,1.4917944190752415e-4,2.9401119525577903e-16,8.939656647265947e-4,1.977747145157787e-5,64260.250959699115,7
ECLI:EU:T:2011:495,1,22,3.217475224607846e-5,2.1010215666706116e-6,2.448667934770285e-17,3.512583660037987e-5,6.385351773757035e-9,89.94857395068526,14
ECLI:EU:T:2011:496,5,14,3.607378715420219e-5,1.8529050806982865e-4,2.9401119525577903e-16,1.8035751649377277e-4,2.430350101228793e-7,1364.734690699,1
ECLI:EU:T:2011:497,0,10,3.158932163607213e-5,1.899439471789968e-6,1.4700559762788951e-16,0,2.949548233069008e-16,0,4
ECLI:EU:T:2011:498,11,4,5.2730819226228404e-5,4.196682595118886e-8,2.448667934770285e-17,4.2056469954197156e-4,1.2194237162063285e-8,2149.7978485666567,12
ECLI:EU:T:2011:503,0,12,3.158932163607213e-5,2.6292324260575014e-4,NA,0,3.544828832459263e-16,0,1
ECLI:EU:T:2011:504,2,5,3.4237631152545664e-5,1.787396412314313e-6,0,7.851055397306022e-5,4.051291342286568e-8,1530.9964716536633,2
ECLI:EU:T:2011:505,3,8,3.711421961569609e-5,1.244671102074847e-7,0,9.779109819089976e-5,4.11028424284074e-9,2500.467349236524,1
ECLI:EU:T:2011:507,0,10,3.158932163607213e-5,8.746064297891609e-5,NA,0,2.949548233069008e-16,0,1
ECLI:EU:T:2011:508,0,3,3.158932163607213e-5,2.5838746288545584e-8,NA,0,8.862072081148157e-17,0,1
ECLI:EU:T:2011:509,0,4,3.158932163607213e-5,1.786393221441983e-6,NA,0,1.1793717138295653e-16,0,85
ECLI:EU:T:2011:510,0,5,3.158932163607213e-5,1.8994534951815443e-6,NA,0,1.474774116534504e-16,0,1
ECLI:EU:T:2011:511,2,11,3.269946242166041e-5,1.2892627657241613e-7,0,6.522491511901533e-5,2.134033805276069e-9,190.8070358546438,1
ECLI:EU:T:2011:515,2,18,3.3684819555609885e-5,1.6472994606750103e-5,0,7.188283985483272e-5,8.847891789808781e-7,573.8782090453464,1
ECLI:EU:T:2011:516,5,5,3.86856606312726e-5,3.3260467989571904e-8,0,1.864330057973949e-4,2.0891169609110257e-9,786.6382670901064,4
ECLI:EU:T:2011:517,1,4,3.221087078863373e-5,3.762166534682784e-8,0,3.356365423832664e-5,3.942023503770795e-8,37.39728339036849,1
ECLI:EU:T:2011:518,1,2,3.2016204360883914e-5,1.0739144213422052e-8,0,3.158932163607213e-5,3.907991589067197e-9,1.4095238095238092,15
ECLI:EU:T:2011:519,7,10,3.717394608201563e-5,2.0576653550885565e-6,0,2.3944434534766096e-4,7.62468888818687e-8,215.06914283457797,3
ECLI:EU:T:2011:526,8,14,4.311526251811577e-5,2.624055671930522e-7,0,4.157947616515218e-4,1.1389525661903223e-8,1888.9508849012916,12
ECLI:EU:T:2011:527,7,29,3.666698402786249e-5,2.445625304168588e-6,0,2.348327042007594e-4,8.607363330555493e-8,6954.5401833471715,29
ECLI:EU:T:2011:534,0,11,3.158932163607213e-5,2.052662035884797e-6,0,0,3.2494264297543244e-16,0,2
ECLI:EU:T:2011:535,3,6,3.375112511850395e-5,1.0203277782131916e-6,0,9.585854863136651e-5,1.337455339314071e-7,750.3125052558936,2
ECLI:EU:T:2011:536,0,11,3.158932163607213e-5,4.4324092379932694e-7,0,0,3.2494264297543244e-16,0,3
ECLI:EU:T:2011:537,8,7,3.744058829331859e-5,2.3962829325805776e-8,0,2.633534913755229e-4,4.8372338000774645e-8,730.3552881345138,6
ECLI:EU:T:2011:538,0,3,3.158932163607213e-5,6.194523543637359e-9,0,0,8.862072081148157e-17,0,4
ECLI:EU:T:2011:540,5,29,3.532255420273158e-5,1.989884857520814e-6,4.127005010580662e-16,1.9001507106480958e-4,2.836963368609137e-7,1021.0317594604558,1
ECLI:EU:T:2011:543,5,14,3.324676907135076e-5,6.003032598981331e-7,2.063502505290331e-16,1.5977500750011185e-4,8.786729385927843e-8,282.2403645132912,1
ECLI:EU:T:2011:546,3,4,3.28334277419769e-5,1.49515879513363e-6,0,1.0440227287810453e-4,1.8404908349323893e-6,963.3021593604362,7
ECLI:EU:T:2011:549,5,5,3.894897728581454e-5,1.1636796452238596e-7,0,1.7700148534642495e-4,1.6093767833162416e-8,366.1968238971165,4
ECLI:EU:T:2011:550,8,23,3.9019152572365915e-5,2.1670769551608138e-6,0,2.9119932959210704e-4,5.808935134876509e-8,6600.035713950622,19
ECLI:EU:T:2011:551,7,16,3.4457973247269565e-5,2.320789792712446e-6,0,2.3439781346750547e-4,1.221685612278518e-7,152.8755130607732,1
ECLI:EU:T:2011:552,4,9,3.4003519792447155e-5,7.014583326446851e-7,0,1.2793675262609213e-4,7.970731596599068e-8,130.74468931385857,14
ECLI:EU:T:2011:554,0,1,3.158932163607213e-5,7.90879447372527e-8,NA,0,2.948429284573913e-17,0,1
ECLI:EU:T:2011:561,1,7,3.2905543370908466e-5,6.057343852465947e-7,9.045315672618437e-17,3.158932163607213e-5,4.5818292788513e-9,402.964189053121,1
ECLI:EU:T:2011:562,16,82,3.924858457171068e-5,6.508243396560104e-5,1.549688426448016e-16,5.237978862239696e-4,2.544972867669332e-6,17168.78469747638,1
ECLI:EU:T:2011:563,3,18,3.4201954482481686e-5,2.186505914621629e-6,3.87422106612004e-17,1.1877333237054889e-4,2.6976695568189244e-8,3097.915337898513,3
ECLI:EU:T:2011:564,6,3,4.818333814809561e-5,1.9200760320325971e-7,1.678134422289619e-16,2.0893708567707906e-4,4.138325453100591e-9,1963.8633730927204,1
ECLI:EU:T:2011:565,11,17,3.723802994812936e-5,2.2497647422174192e-6,1.2916605149622398e-17,3.7505762742015916e-4,1.421492165826806e-7,2407.8422481610032,1
ECLI:EU:T:2011:566,4,1,3.35469813769772e-5,4.2702797316279427e-17,NA,1.33147208397487e-4,2.5948115519003683e-6,17.137580416630875,7
ECLI:EU:T:2011:574,4,11,3.440910135582768e-5,7.669873570120117e-7,0,1.6003146356213138e-4,5.538507348470857e-8,860.7278417866236,14
ECLI:EU:T:2011:575,6,14,4.08473292267232e-5,1.6427654146952043e-7,0,1.9906979896687095e-4,3.6534927253503945e-9,10948.5238631264,1
ECLI:EU:T:2011:576,1,4,3.286370770786618e-5,1.8327796653877004e-6,0,4.078035429740954e-5,1.0296413692931442e-8,22.81954677313999,1
